code_length,num_lines,num_function_calls,num_variables,has_strcpy,has_strcat,has_sprintf,has_gets,has_memcpy,has_scanf,num_if,num_for,num_while,num_switch,num_pointers,label,file
242,20,5,2,0,0,0,0,0,0,1,0,0,0,1,0,train_11795
155,10,3,1,0,0,0,0,0,0,1,0,0,0,0,1,train_11796
213,12,2,1,0,0,0,0,0,0,0,0,0,0,3,0,train_11797
544,32,5,3,0,0,0,0,0,0,1,1,0,0,2,1,train_11798
782,54,14,3,0,0,0,0,0,0,2,2,0,0,9,1,train_11799
1462,68,11,7,0,0,0,0,0,0,0,1,0,0,26,1,train_11800
7155,360,61,3,0,0,0,0,0,0,18,3,0,0,66,1,train_11801
2923,143,23,6,0,0,0,0,0,0,12,0,0,0,2,1,train_11802
366,18,4,3,0,0,0,0,0,0,1,0,0,0,3,1,train_11803
717,40,4,8,0,0,0,0,0,0,0,2,0,0,8,1,train_11804
2480,164,32,4,0,0,0,0,1,0,7,3,0,0,7,1,train_11805
327,26,5,2,0,0,0,0,0,0,0,0,0,0,3,1,train_11806
276,16,4,3,0,0,0,0,0,0,1,0,0,0,1,1,train_11807
1933,120,21,2,0,0,0,0,0,0,9,2,0,0,10,1,train_11808
154,5,3,1,0,0,0,0,0,0,0,0,0,0,3,1,train_11809
971,82,4,3,0,0,0,0,0,0,0,0,1,0,8,1,train_11810
11193,478,161,2,0,0,0,0,0,0,3,1,0,0,24,1,train_11811
841,38,11,3,0,0,0,0,1,0,3,1,0,0,9,1,train_11812
1212,64,12,2,0,0,0,0,1,0,1,0,0,0,4,0,train_11813
1641,126,29,1,0,0,0,0,0,0,4,0,0,0,4,0,train_11814
215,24,3,1,0,0,0,0,0,0,1,0,1,0,1,0,train_11815
305,26,3,0,0,0,0,0,0,0,0,0,0,0,3,0,train_11816
318,22,5,2,0,0,0,0,0,0,1,0,0,0,2,0,train_11817
3878,234,42,2,0,0,0,0,0,0,10,2,0,1,19,0,train_11818
9744,460,39,5,0,0,0,0,0,0,14,0,0,5,21,0,train_11819
297,24,7,0,0,0,0,0,0,0,0,0,0,0,3,0,train_11820
789,62,16,3,0,0,0,0,1,0,5,1,0,0,6,0,train_11821
827,48,11,1,0,0,0,0,1,0,2,0,0,0,2,0,train_11822
415,30,5,1,0,0,0,0,0,0,1,0,0,0,1,0,train_11823
83,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,train_11824
942,62,16,3,0,0,0,0,0,0,1,0,0,0,5,0,train_11825
363,32,11,1,0,0,0,0,0,0,0,0,0,0,0,0,train_11826
606,44,13,2,0,0,0,0,0,0,2,0,0,0,3,0,train_11827
215,10,3,1,0,0,0,0,0,0,0,0,0,0,3,0,train_11828
160,12,4,2,0,0,0,0,0,0,0,0,0,0,1,0,train_11829
4947,288,37,11,0,0,0,0,0,0,20,0,1,0,14,0,train_11830
2043,104,3,1,0,0,0,0,0,0,0,0,0,0,11,0,train_11831
717,46,4,2,0,0,0,0,0,0,1,0,0,0,5,0,train_11832
586,40,13,3,0,0,0,0,0,0,0,0,0,0,1,0,train_11833
219,16,3,1,0,0,0,0,0,0,0,0,0,0,1,0,train_11834
129,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,train_11835
1534,110,10,2,0,0,0,0,0,0,7,0,0,1,8,0,train_11836
1749,130,27,3,0,0,0,0,0,0,5,0,1,1,3,0,train_11837
329,16,2,2,0,0,0,0,0,0,0,0,0,0,2,0,train_11838
2438,148,45,4,0,0,0,0,0,0,2,0,0,0,10,0,train_11839
601,42,8,2,0,0,0,0,0,0,2,0,0,1,1,0,train_11840
1867,92,12,4,0,0,0,0,0,0,4,1,0,0,3,0,train_11841
339,16,3,0,0,0,0,0,0,0,0,0,0,0,2,0,train_11842
546,38,5,2,0,0,0,0,0,0,0,0,0,1,4,0,train_11843
6520,342,58,4,0,0,0,0,1,0,21,6,0,0,24,0,train_11844
1179,31,4,1,0,0,0,0,0,0,0,0,0,0,5,1,train_11845
1587,86,7,7,0,0,0,0,0,0,4,0,0,0,20,1,train_11846
634,60,9,3,0,0,0,0,1,0,2,0,0,1,3,1,train_11847
74,10,2,1,0,0,0,0,0,0,0,0,0,0,0,1,train_11848
416,20,5,5,0,0,0,0,0,0,0,2,0,0,3,1,train_11849
532,34,12,1,0,0,0,0,0,0,1,0,0,0,2,1,train_11850
2629,114,23,1,0,0,0,0,0,0,0,1,0,0,5,0,train_11851
3114,130,29,9,0,0,1,0,0,0,5,6,0,0,17,0,train_11852
1434,88,13,1,0,0,0,0,0,0,6,1,0,0,11,0,train_11853
424,22,5,1,0,0,0,0,0,0,1,0,0,0,5,1,train_11854
74,8,2,1,0,0,0,0,0,0,0,0,0,0,1,1,train_11855
1686,106,25,2,0,0,0,0,0,0,6,1,0,0,7,1,train_11856
2052,112,23,6,0,0,0,0,0,0,8,1,0,0,12,1,train_11857
2069,122,13,8,0,0,0,0,0,0,0,4,0,0,15,1,train_11858
336,20,4,1,0,0,0,0,0,0,1,0,0,0,4,1,train_11859
223,16,4,1,0,0,0,0,0,0,0,0,0,0,1,1,train_11860
808,49,9,5,0,0,0,0,0,0,1,0,2,0,5,1,train_11861
532,38,6,2,0,0,0,0,0,0,2,0,0,0,8,1,train_11862
839,56,8,1,0,0,0,0,0,0,2,0,0,0,4,1,train_11863
579,32,7,1,0,0,0,0,0,0,2,0,0,0,9,1,train_11864
1706,96,13,4,0,0,0,0,0,0,4,1,0,0,10,1,train_11865
13024,289,119,10,0,0,0,0,1,0,56,4,0,1,24,1,train_11866
155,7,4,1,0,0,0,0,0,0,0,0,0,0,2,1,train_11867
813,68,13,2,0,0,0,0,0,0,2,1,0,1,4,1,train_11868
139,14,2,1,0,0,0,0,0,0,0,0,0,0,1,1,train_11869
1051,86,22,2,0,0,0,0,0,0,4,1,0,0,6,1,train_11870
3794,176,32,17,0,0,0,0,0,0,6,13,1,0,17,1,train_11871
240,18,2,1,0,0,0,0,0,0,0,0,0,0,3,1,train_11872
861,54,13,3,0,0,0,0,0,0,3,0,1,0,3,1,train_11873
2582,124,10,4,0,0,0,0,0,0,5,2,0,0,29,1,train_11874
657,58,4,1,0,0,0,0,0,0,0,0,0,1,6,0,train_11875
408,24,5,1,0,0,0,0,0,0,2,0,0,0,2,0,train_11876
1684,88,25,5,0,0,0,0,0,0,3,0,0,0,3,0,train_11877
7971,470,65,2,0,0,0,0,0,0,20,1,0,0,30,0,train_11878
241,22,4,1,0,0,0,0,0,0,0,1,0,0,2,0,train_11879
538,44,11,3,0,0,0,0,0,0,0,0,0,0,2,0,train_11880
656,44,14,2,0,0,0,0,0,0,2,0,0,0,1,0,train_11881
1162,68,11,1,0,0,0,0,0,0,1,0,0,0,8,0,train_11882
192,16,4,1,0,0,0,0,0,0,1,0,0,0,1,0,train_11883
424,20,6,2,0,0,0,0,0,0,0,0,0,0,2,0,train_11884
1855,152,27,7,0,0,0,0,0,0,7,0,1,1,5,0,train_11885
1318,90,17,5,0,0,0,0,0,0,3,0,0,0,6,0,train_11886
148,12,2,1,0,0,0,0,0,0,0,0,0,0,1,0,train_11887
1547,96,26,3,0,0,0,0,0,0,6,0,0,0,10,0,train_11888
1209,94,22,2,0,0,0,0,0,0,6,0,0,0,7,0,train_11889
150,12,2,1,0,0,0,0,0,0,1,0,0,0,1,0,train_11890
3219,188,32,4,0,0,0,0,0,0,14,0,0,0,39,0,train_11891
1857,116,16,2,0,0,0,0,0,0,3,1,0,1,6,0,train_11892
402,32,11,3,0,0,0,0,0,0,1,1,0,0,3,0,train_11893
658,40,9,2,0,0,0,0,0,0,3,1,0,0,4,0,train_11894
325,22,5,2,0,0,0,0,0,0,1,0,0,0,2,0,train_11895
1680,90,19,2,0,0,0,0,0,0,1,1,0,0,7,0,train_11896
141,12,2,0,0,0,0,0,0,0,0,0,0,0,3,0,train_11897
826,64,20,2,0,0,0,0,0,0,3,1,0,0,3,0,train_11898
1773,90,17,2,0,0,0,0,0,0,1,1,0,0,17,0,train_11899
1036,86,15,0,0,0,0,0,0,0,3,0,0,1,5,0,train_11900
8021,506,79,6,0,0,0,0,0,0,25,0,3,1,17,0,train_11901
229,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,train_11902
508,38,5,0,0,0,0,0,0,0,0,0,0,0,4,1,train_11903
7062,380,63,6,0,0,0,0,0,0,24,2,0,1,20,1,train_11904
426,28,7,5,0,0,0,0,0,0,1,3,0,0,5,1,train_11905
3861,252,45,2,0,0,0,0,0,0,14,1,3,1,9,1,train_11906
249,16,4,0,0,0,0,0,0,0,0,0,0,0,2,1,train_11907
607,14,6,1,0,0,0,0,0,0,2,0,0,0,4,1,train_11908
488,44,2,6,0,0,0,0,0,0,0,1,0,0,1,1,train_11909
10105,470,116,12,0,0,0,0,0,0,45,1,1,0,22,1,train_11910
4312,262,48,4,0,0,0,0,0,0,15,6,0,0,24,1,train_11911
537,32,8,4,0,0,0,0,0,0,1,0,0,0,3,0,train_11912
293,16,3,1,0,0,0,0,0,0,1,0,0,0,1,0,train_11913
967,66,8,4,0,0,0,0,0,0,3,0,0,0,1,0,train_11914
572,54,7,2,0,0,0,0,0,0,4,0,0,0,6,0,train_11915
224,10,2,1,0,0,0,0,0,0,0,0,0,0,2,0,train_11916
4132,204,44,1,0,0,0,0,0,0,2,1,0,0,34,0,train_11917
887,40,8,1,0,0,0,0,0,0,0,0,0,0,6,0,train_11918
123,10,2,1,0,0,0,0,0,0,0,0,0,0,1,0,train_11919
759,44,13,1,0,0,0,0,0,0,4,0,0,0,2,0,train_11920
131,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,train_11921
424,38,8,3,0,0,0,0,0,0,1,0,1,0,2,0,train_11922
780,60,17,7,0,0,0,0,0,0,2,0,0,0,0,0,train_11923
770,38,8,2,0,0,0,0,0,0,2,0,0,0,2,0,train_11924
1205,90,15,3,0,0,0,0,0,0,3,0,0,0,8,0,train_11925
761,66,18,1,0,0,0,0,0,0,1,0,0,0,8,0,train_11926
194,18,3,1,0,0,0,0,0,0,0,0,0,0,3,0,train_11927
181,20,4,1,0,0,0,0,0,0,3,0,0,0,1,0,train_11928
1337,80,19,2,0,0,0,0,0,0,2,0,1,0,13,0,train_11929
322,26,6,3,0,0,0,0,0,0,1,0,0,0,1,0,train_11930
9892,580,91,1,0,0,0,0,0,0,31,0,0,2,26,0,train_11931
758,56,12,1,0,0,0,0,0,0,5,0,0,0,10,0,train_11932
2215,126,21,3,0,0,0,0,0,0,2,2,0,0,7,0,train_11933
232,16,4,1,0,0,0,0,0,0,0,0,0,0,2,0,train_11934
644,34,9,3,0,0,0,0,0,0,2,0,0,0,1,0,train_11935
2115,128,28,3,0,0,0,0,0,0,11,3,0,0,2,0,train_11936
268,18,3,3,0,0,0,0,0,0,0,0,0,0,4,0,train_11937
2677,170,28,5,0,0,0,0,0,0,12,0,0,0,19,0,train_11938
396,32,9,1,0,0,0,0,0,0,2,0,0,0,4,0,train_11939
106,8,2,0,0,0,0,0,0,0,0,0,0,0,2,0,train_11940
2065,136,3,3,0,0,0,0,0,0,0,2,0,0,42,0,train_11941
13923,760,165,1,0,0,0,0,0,0,14,0,0,0,14,0,train_11942
745,54,11,1,0,0,0,0,0,0,3,0,1,0,5,0,train_11943
7049,314,34,23,0,0,0,0,0,0,10,7,0,3,42,0,train_11944
4883,230,62,15,0,0,0,0,0,0,14,6,0,1,34,0,train_11945
224,18,5,1,0,0,0,0,0,0,1,0,0,0,1,0,train_11946
24963,470,67,49,0,0,0,0,0,0,3,12,0,0,35,0,train_11947
851,54,7,1,0,0,0,0,0,0,3,0,0,0,9,0,train_11948
768,46,6,0,0,0,0,0,0,0,2,0,0,0,3,0,train_11949
2382,108,16,0,0,0,0,0,0,0,4,0,0,0,10,0,train_11950
2055,142,30,3,0,0,0,0,0,0,12,0,0,0,6,0,train_11951
653,40,5,2,0,0,0,0,0,0,1,0,0,0,8,0,train_11952
170,10,2,2,0,0,0,0,0,0,0,0,0,0,1,0,train_11953
471,30,3,1,0,0,0,0,0,0,1,1,0,0,4,0,train_11954
182,10,2,1,0,0,0,0,0,0,0,0,0,0,1,0,train_11955
2179,180,11,6,0,0,0,0,0,0,4,0,0,1,9,0,train_11956
595,36,8,1,0,0,0,0,0,0,0,0,0,0,5,0,train_11957
440,24,5,7,0,0,0,0,0,0,2,0,0,0,2,0,train_11958
319,16,7,5,0,0,0,0,0,0,1,0,0,0,1,0,train_11959
464,28,6,1,0,0,0,0,0,0,0,0,0,0,2,0,train_11960
1200,66,11,2,0,0,0,0,0,0,3,0,1,0,3,0,train_11961
503,36,6,1,0,0,0,0,0,0,2,0,0,0,8,0,train_11962
447,32,9,1,0,0,0,0,0,0,2,0,0,0,3,0,train_11963
3180,168,25,3,0,0,0,0,0,0,13,2,2,0,4,0,train_11964
7077,418,88,9,0,0,0,0,0,0,34,3,1,0,17,0,train_11965
359,20,5,3,0,0,0,0,0,0,0,0,0,0,2,0,train_11966
198,16,3,1,0,0,0,0,0,0,0,0,0,0,3,0,train_11967
338,24,5,0,0,0,0,0,0,0,1,0,0,0,3,0,train_11968
1862,122,23,3,0,0,0,0,0,0,10,0,1,0,6,0,train_11969
3797,226,31,6,0,0,0,0,0,0,15,1,0,0,8,0,train_11970
667,40,9,2,0,0,0,0,0,0,3,1,0,0,2,0,train_11971
959,84,13,3,0,0,0,0,0,0,2,2,0,0,8,0,train_11972
400,26,3,4,0,0,0,0,0,0,1,0,0,0,2,0,train_11973
666,38,8,1,0,0,0,0,0,0,0,0,0,0,2,0,train_11974
190,10,3,1,0,0,0,0,0,0,0,0,0,0,1,0,train_11975
227,16,3,1,0,0,0,0,0,0,0,0,0,0,3,0,train_11976
941,62,11,2,0,0,0,0,0,0,4,0,0,0,5,0,train_11977
3274,200,26,4,0,0,0,0,0,0,10,0,0,0,33,0,train_11978
655,44,9,2,0,0,0,0,0,0,1,0,0,0,6,0,train_11979
1365,86,21,2,0,0,0,0,0,0,4,0,0,1,3,0,train_11980
250,18,4,1,0,0,0,0,0,0,1,0,0,0,0,0,train_11981
846,56,16,1,0,0,0,0,0,0,3,0,0,0,3,0,train_11982
727,38,14,1,0,0,0,0,0,0,1,0,0,0,2,0,train_11983
371,32,5,1,0,0,0,0,0,0,1,0,0,0,7,0,train_11984
14627,764,143,1,0,0,0,0,0,0,26,6,1,6,26,0,train_11985
227,14,5,1,0,0,0,0,0,0,1,0,0,0,1,0,train_11986
173,18,5,1,0,0,0,0,0,0,0,0,0,0,1,0,train_11987
341,28,5,1,0,0,0,0,0,0,2,0,0,0,4,0,train_11988
607,20,2,7,0,0,0,0,0,0,0,0,0,0,2,0,train_11989
239,24,5,2,0,0,0,0,0,0,1,0,0,0,2,0,train_11990
2229,120,22,2,0,0,0,0,0,0,5,0,0,0,11,0,train_11991
2903,168,43,4,0,0,0,0,0,0,7,1,0,0,5,0,train_11992
494,22,3,4,0,0,0,0,0,0,2,0,0,0,1,0,train_11993
656,38,21,1,0,0,0,0,0,0,1,0,0,0,1,0,train_11994
1536,102,25,2,0,0,0,0,0,0,0,1,0,0,3,0,train_11995
1491,104,20,6,0,0,0,0,0,0,6,0,0,0,7,0,train_11996
235,18,6,2,0,0,0,0,0,0,2,0,0,0,1,0,train_11997
397,30,2,2,0,0,0,0,0,0,1,0,0,0,2,0,train_11998
2061,112,19,14,0,0,0,0,0,0,4,0,0,0,16,0,train_11999
724,54,10,2,0,0,0,0,0,0,5,0,0,0,2,0,train_12000
203,18,3,1,0,0,0,0,0,0,1,0,0,0,1,0,train_12001
1869,80,13,1,0,0,0,0,0,0,0,0,0,0,4,0,train_12002
254,16,7,1,0,0,0,0,0,0,0,0,0,0,1,0,train_12003
2071,120,25,2,0,0,0,0,0,0,11,0,1,0,7,1,train_12004
352,24,5,1,0,0,0,0,0,0,1,0,0,0,2,1,train_12005
602,40,13,1,0,0,0,0,0,0,5,0,0,0,2,1,train_12006
14837,684,177,10,0,0,0,0,0,0,71,4,0,0,16,0,train_12007
580,48,8,5,0,0,0,0,0,0,0,0,3,0,1,0,train_12008
1043,64,9,5,0,0,0,0,0,0,4,0,1,0,7,0,train_12009
415,22,5,2,0,0,0,0,0,0,3,0,0,0,1,0,train_12010
1527,78,16,3,0,0,0,0,0,0,4,2,0,0,2,0,train_12011
761,64,10,0,0,0,0,0,0,0,1,0,0,0,7,0,train_12012
2530,192,14,2,0,0,0,0,0,0,5,0,0,1,13,0,train_12013
3809,214,47,4,0,0,0,0,0,0,10,0,0,0,10,0,train_12014
249,12,2,2,0,0,0,0,0,0,0,0,0,0,1,0,train_12015
674,46,10,2,0,0,1,0,0,0,1,0,1,0,8,0,train_12016
4744,308,24,2,0,0,0,0,0,0,8,0,0,4,51,0,train_12017
1305,92,18,1,0,0,0,0,0,0,2,1,0,2,4,0,train_12018
543,32,7,1,0,0,0,0,0,0,3,0,0,0,2,0,train_12019
751,52,12,1,0,0,0,0,0,0,4,0,0,0,3,0,train_12020
253,22,4,2,0,0,0,0,0,0,0,1,0,0,2,0,train_12021
750,50,11,2,0,0,0,0,0,0,1,2,0,0,3,0,train_12022
2420,158,42,7,0,0,0,0,0,0,12,0,1,0,4,0,train_12023
53,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,train_12024
130,14,2,1,0,0,0,0,0,0,1,0,0,0,1,0,train_12025
688,56,17,5,0,0,0,0,0,0,4,0,0,0,1,0,train_12026
519,38,8,1,0,0,0,0,0,0,2,0,0,0,4,0,train_12027
223,22,3,2,0,0,0,0,0,0,1,0,0,0,2,0,train_12028
571,46,10,1,0,0,0,0,0,0,3,0,0,0,5,0,train_12029
1447,94,14,2,0,0,0,0,0,0,5,0,0,1,7,0,train_12030
997,36,12,1,0,0,0,0,0,0,0,0,0,0,2,0,train_12031
710,56,15,1,0,0,0,0,0,0,1,0,0,0,7,0,train_12032
289,26,2,1,0,0,0,0,0,0,0,0,0,1,2,0,train_12033
458,36,7,2,0,0,0,0,0,0,2,0,0,0,2,0,train_12034
2651,118,43,1,0,0,0,0,0,0,0,0,0,0,6,0,train_12035
7173,390,74,3,0,0,0,0,0,0,24,6,0,0,29,0,train_12036
309,26,4,1,0,0,0,0,0,0,0,0,0,0,0,1,train_12037
2654,172,41,3,0,0,0,0,0,0,13,1,1,0,13,1,train_12038
252,16,4,1,0,0,0,0,0,0,0,0,0,0,3,1,train_12039
4669,210,43,12,0,0,0,0,0,0,22,13,0,0,25,1,train_12040
1912,122,11,8,0,0,0,0,0,0,4,4,1,0,4,1,train_12041
2386,78,41,2,0,0,0,0,0,0,1,0,0,2,2,1,train_12042
1649,106,29,5,0,0,0,0,0,0,5,2,1,0,10,1,train_12043
3010,180,46,4,0,0,0,0,1,0,10,0,1,0,15,1,train_12044
1742,96,14,3,0,0,0,0,1,0,3,0,0,1,7,1,train_12045
612,42,10,1,0,0,0,0,0,0,4,0,0,0,2,1,train_12046
415,24,3,1,0,0,0,0,0,0,0,0,0,0,2,1,train_12047
2580,144,30,7,0,0,0,0,0,0,12,1,0,0,17,1,train_12048
2202,154,35,3,0,0,0,0,0,0,11,1,0,0,12,1,train_12049
505,26,5,2,0,0,0,0,0,0,2,0,0,0,4,0,train_12050
742,50,9,1,0,0,0,0,0,0,1,0,0,1,1,0,train_12051
188,10,2,1,0,0,0,0,0,0,0,0,0,0,2,0,train_12052
851,60,18,2,0,0,0,0,0,0,4,2,0,0,7,0,train_12053
358,34,4,5,0,0,0,0,0,0,0,1,0,0,2,0,train_12054
288,14,3,1,0,0,0,0,0,0,0,0,0,0,3,0,train_12055
670,32,13,4,0,0,0,0,0,0,2,0,0,0,1,0,train_12056
1089,92,17,0,0,0,0,0,0,0,3,0,0,0,10,0,train_12057
1732,128,22,2,0,0,0,0,0,0,6,1,0,1,6,0,train_12058
2860,164,22,4,0,0,0,0,0,0,8,1,0,0,13,0,train_12059
541,42,6,3,0,0,0,0,0,0,3,0,0,0,2,0,train_12060
1168,78,13,5,0,0,0,0,0,0,4,0,0,0,11,0,train_12061
10996,518,140,12,0,0,0,0,0,0,14,2,0,0,22,0,train_12062
863,40,7,1,0,0,0,0,0,0,0,0,0,0,3,0,train_12063
1827,104,24,3,0,0,1,0,0,0,5,0,0,0,4,0,train_12064
2386,124,34,0,0,0,0,0,0,0,6,0,0,0,5,0,train_12065
702,44,16,1,0,0,0,0,0,0,2,0,0,0,7,0,train_12066
890,72,6,1,0,0,0,0,0,0,3,0,0,1,3,0,train_12067
1994,106,18,4,0,0,0,0,0,0,4,0,0,0,10,0,train_12068
1406,96,15,2,0,0,0,0,0,0,9,0,0,0,9,0,train_12069
661,52,7,5,0,0,0,0,0,0,3,0,0,0,4,0,train_12070
247,16,5,1,0,0,0,0,0,0,0,0,0,0,3,0,train_12071
738,48,7,5,0,0,0,0,1,0,0,1,0,0,9,0,train_12072
140,10,3,1,0,0,0,0,0,0,0,0,0,0,1,0,train_12073
2714,160,23,1,0,0,0,0,0,0,2,0,0,0,29,0,train_12074
244,20,3,1,0,0,0,0,0,0,0,0,0,0,3,0,train_12075
205,16,2,0,0,0,0,0,0,0,0,0,0,0,3,0,train_12076
6230,288,61,3,0,0,0,0,0,0,15,0,0,0,44,0,train_12077
5021,288,11,5,0,0,0,0,0,0,6,0,0,1,44,0,train_12078
919,66,7,2,0,0,0,0,0,0,3,0,0,0,3,0,train_12079
8299,328,110,14,0,0,0,0,0,0,28,0,0,0,76,0,train_12080
229,18,2,2,0,0,0,0,0,0,0,1,0,0,1,0,train_12081
5901,340,42,9,0,0,0,0,0,0,13,9,2,0,14,0,train_12082
638,46,15,3,0,0,0,0,0,0,3,1,0,0,7,0,train_12083
1789,126,22,3,0,0,0,0,0,0,12,0,0,0,15,0,train_12084
367,26,4,1,0,0,0,0,0,0,2,0,0,0,1,0,train_12085
1736,94,22,4,0,0,0,0,0,0,8,0,1,0,7,0,train_12086
263,20,6,1,0,0,0,0,0,0,2,0,0,0,2,0,train_12087
1251,100,25,4,1,0,0,0,0,0,2,1,0,0,4,0,train_12088
1075,64,10,3,0,0,0,0,0,0,5,1,1,0,7,0,train_12089
2184,142,26,4,0,0,0,0,0,0,7,0,0,0,8,0,train_12090
579,46,11,2,0,0,0,0,0,0,3,0,0,0,2,0,train_12091
532,42,8,2,0,0,0,0,0,0,0,2,1,0,1,0,train_12092
205,12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,train_12093
290,24,4,2,0,0,0,0,0,0,1,0,0,0,4,0,train_12094
260,18,5,1,0,0,0,0,0,0,1,0,0,0,1,0,train_12095
1812,102,26,2,0,0,0,0,0,0,4,0,0,0,6,0,train_12096
823,40,4,9,0,0,0,0,0,0,0,1,0,0,17,0,train_12097
155,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,train_12098
252,16,3,1,0,0,0,0,0,0,1,0,0,0,1,0,train_12099
1057,82,17,2,0,0,0,0,0,0,2,1,0,1,3,0,train_12100
430,30,4,3,0,0,0,0,0,0,1,0,0,0,1,0,train_12101
2297,130,22,5,0,0,0,0,0,0,7,2,0,0,7,0,train_12102
1190,82,17,4,0,0,0,0,0,0,3,0,1,0,3,0,train_12103
2148,118,25,4,0,0,0,0,0,0,4,2,0,0,5,0,train_12104
2154,124,16,10,0,0,0,0,0,0,2,6,0,1,17,0,train_12105
1050,72,14,0,0,0,0,0,0,0,3,0,0,0,9,0,train_12106
942,58,9,2,0,0,0,0,0,0,1,0,0,0,7,0,train_12107
589,40,9,2,0,0,0,0,0,0,1,0,0,0,3,0,train_12108
580,34,6,1,0,0,0,0,0,0,3,0,0,0,0,0,train_12109
183,14,3,1,0,0,0,0,0,0,0,0,0,0,1,0,train_12110
3351,178,37,2,0,0,0,0,0,0,11,0,0,0,20,0,train_12111
467,30,5,2,0,0,0,0,0,0,0,2,0,0,2,0,train_12112
2887,210,37,5,0,0,0,0,0,0,13,1,0,0,8,0,train_12113
1350,82,18,6,0,0,0,0,0,0,7,2,2,0,2,0,train_12114
744,42,7,1,0,0,0,0,0,0,2,0,0,0,3,0,train_12115
869,50,6,5,0,0,0,0,0,0,3,0,0,0,4,0,train_12116
1528,92,15,3,0,0,0,0,0,0,7,0,1,0,9,0,train_12117
3722,186,25,1,0,0,0,0,0,0,11,0,0,0,2,0,train_12118
631,42,6,3,0,0,0,0,0,0,1,1,0,0,12,1,train_12119
294,20,5,1,0,0,0,0,0,0,1,0,0,0,1,1,train_12120
889,62,9,2,0,0,0,0,1,0,0,3,0,0,18,1,train_12121
526,46,4,0,0,0,0,0,0,0,0,0,0,1,2,1,train_12122
696,17,13,2,0,0,0,0,1,0,3,1,0,0,3,1,train_12123
866,46,5,3,0,0,0,0,0,0,1,0,0,0,5,1,train_12124
2159,100,8,15,0,0,0,0,0,0,3,2,0,0,24,1,train_12125
333,20,5,0,0,0,0,0,0,0,1,0,0,0,2,1,train_12126
1117,72,14,5,0,0,0,0,0,0,6,0,1,0,2,0,train_12127
614,46,6,5,0,0,0,0,0,0,1,4,0,0,5,1,train_12128
1351,94,17,2,0,0,0,0,0,0,3,0,1,0,4,1,train_12129
1011,66,13,1,0,0,0,0,0,0,2,0,0,0,4,1,train_12130
2878,198,48,6,0,0,0,0,0,0,12,0,0,0,5,1,train_12131
748,68,9,4,0,0,0,0,0,0,2,0,1,1,4,1,train_12132
4302,202,42,12,0,0,0,0,1,0,12,11,0,0,18,0,train_12133
3744,204,22,16,0,0,0,0,1,0,6,8,0,0,19,0,train_12134
2242,122,27,1,0,0,0,0,0,0,6,0,2,0,10,1,train_12135
9037,528,145,9,0,0,0,0,0,0,19,4,1,1,44,1,train_12136
277,28,9,2,0,0,0,0,0,0,1,0,0,0,0,1,train_12137
294,28,8,1,0,0,0,0,0,0,1,0,0,0,2,1,train_12138
276,12,3,2,0,0,0,0,0,0,0,0,0,0,2,1,train_12139
280,18,2,1,0,0,0,0,0,0,0,0,0,0,4,1,train_12140
227,14,4,0,0,0,0,0,0,0,0,0,0,0,3,1,train_12141
242,14,5,1,0,0,0,0,0,0,0,0,0,0,1,1,train_12142
297,22,6,0,0,0,0,0,0,0,1,0,0,0,3,1,train_12143
2378,168,16,6,0,0,0,0,0,0,0,1,0,0,9,1,train_12144
67,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,train_12145
308,20,2,3,0,0,0,0,0,0,0,1,0,0,2,0,train_12146
1846,122,27,3,0,0,0,0,0,0,10,0,1,0,8,1,train_12147
147,14,4,1,0,0,0,0,0,0,1,0,0,0,0,1,train_12148
995,68,11,2,0,0,0,0,0,0,4,0,0,0,2,1,train_12149
1451,86,22,3,0,0,0,0,1,0,5,0,0,0,6,1,train_12150
2252,108,29,1,0,0,0,0,0,0,11,0,0,1,2,0,train_12151
987,44,21,0,0,0,0,0,1,0,0,0,0,0,10,1,train_12152
1943,122,14,3,0,0,0,0,0,0,5,0,0,0,1,1,train_12153
346,28,3,2,0,0,0,0,0,0,1,0,0,0,0,1,train_12154
2295,106,16,6,0,0,0,0,0,0,0,6,0,0,28,1,train_12155
4056,196,45,7,0,0,0,0,1,0,17,7,0,0,5,1,train_12156
537,44,2,4,0,0,0,0,0,0,0,0,0,0,5,1,train_12157
365,26,5,4,0,0,0,0,0,0,0,2,0,0,3,1,train_12158
4917,282,48,5,0,0,0,0,0,0,23,5,0,0,22,1,train_12159
9864,378,24,18,0,0,0,0,0,0,5,3,2,1,104,1,train_12160
2396,152,21,8,0,0,0,0,0,0,6,0,1,1,26,1,train_12161
4252,214,55,2,0,0,0,0,0,0,5,3,0,0,26,1,train_12162
8189,491,120,8,0,0,0,0,0,0,33,0,1,2,35,1,train_12163
2065,126,23,4,0,0,0,0,0,0,12,0,0,0,2,1,train_12164
1633,110,31,3,0,0,0,0,0,0,2,2,0,0,2,1,train_12165
